Time (s),Main Avg Current (mA)
0.7144,2.484
0.7146,2.484
0.7148,2.58
0.7150,2.444
0.7152,2.522
0.7154,2.496
0.7156,2.518
0.7158,2.554
0.7160,2.47
0.7162,2.492
0.7164,2.52
0.7166,2.528
0.7168,2.476
0.7170,2.518
0.7172,2.52
0.7174,2.492
0.7176,2.542
0.7178,2.514
0.7180,2.482
0.7182,2.492
0.7184,2.536
0.7186,2.55
0.7188,2.456
0.7190,2.52
0.7192,2.514
0.7194,2.564
0.7196,2.474
0.7198,2.548
0.7200,2.496
0.7202,2.498
0.7204,2.526
0.7206,2.586
0.7208,2.436
0.7210,2.584
0.7212,2.506
0.7214,2.5
0.7216,2.55
0.7218,2.528
0.7220,2.498
0.7222,2.6
0.7224,2.534
0.7226,2.558
0.7228,3.046
0.7230,3.77
0.7232,3.52
0.7234,3.652
0.7236,3.614
0.7238,3.902
0.7240,3.944
0.7242,3.924
0.7244,3.906
0.7246,3.87
0.7248,3.862
0.7250,3.848
0.7252,3.922
0.7254,3.91
0.7256,3.918
0.7258,3.866
0.7260,3.88
0.7262,3.906
0.7264,3.902
0.7266,3.918
0.7268,3.848
0.7270,3.852
0.7272,3.834
0.7274,3.908
0.7276,3.884
0.7278,3.894
0.7280,3.91
0.7282,3.836
0.7284,3.83
0.7286,3.886
0.7288,3.908
0.7290,3.888
0.7292,3.836
0.7294,3.82
0.7296,3.886
0.7298,3.884
0.7300,3.864
0.7302,3.818
0.7304,3.88
0.7306,3.894
0.7308,3.836
0.7310,3.828
0.7312,3.858
0.7314,3.864
0.7316,3.886
0.7318,3.848
0.7320,3.864
0.7322,3.856
0.7324,3.886
0.7326,3.852
0.7328,3.858
0.7330,3.848
0.7332,3.812
0.7334,3.91
0.7336,3.862
0.7338,3.874
0.7340,3.88
0.7342,3.874
0.7344,3.836
0.7346,3.856
0.7348,3.834
0.7350,3.818
0.7352,3.906
0.7354,3.866
0.7356,3.928
0.7358,3.818
0.7360,3.886
0.7362,3.848
0.7364,3.828
0.7366,3.886
0.7368,3.958
0.7370,3.848
0.7372,3.85
0.7374,3.85
0.7376,3.852
0.7378,3.894
0.7380,3.874
0.7382,3.864
0.7384,3.886
0.7386,3.918
0.7388,3.9
0.7390,3.866
0.7392,3.822
0.7394,3.82
0.7396,3.91
0.7398,3.888
0.7400,3.878
0.7402,3.874
0.7404,3.918
0.7406,3.85
0.7408,3.914
0.7410,3.848
0.7412,3.906
0.7414,3.842
0.7416,3.918
0.7418,3.858
0.7420,3.856
0.7422,3.836
0.7424,3.918
0.7426,3.886
0.7428,3.902
0.7430,3.886
0.7432,3.834
0.7434,3.872
0.7436,3.896
0.7438,3.874
0.7440,3.858
0.7442,3.93
0.7444,3.888
0.7446,3.856
0.7448,3.83
0.7450,3.9
0.7452,3.886
0.7454,3.804
0.7456,3.862
0.7458,3.946
0.7460,3.858
0.7462,3.814
0.7464,3.88
0.7466,3.9
0.7468,3.862
0.7470,3.87
0.7472,3.83
0.7474,3.858
0.7476,3.85
0.7478,3.874
0.7480,3.864
0.7482,3.858
0.7484,3.836
0.7486,3.88
0.7488,3.842
0.7490,3.834
0.7492,3.892
0.7494,3.852
0.7496,3.852
0.7498,3.862
0.7500,3.874
0.7502,3.862
0.7504,3.852
0.7506,3.828
0.7508,3.892
0.7510,3.892
0.7512,3.834
0.7514,3.874
0.7516,3.84
0.7518,3.836
0.7520,3.856
0.7522,3.896
0.7524,3.914
0.7526,3.85
0.7528,3.852
0.7530,3.842
0.7532,3.878
0.7534,3.896
0.7536,3.902
0.7538,3.808
0.7540,3.874
0.7542,3.856
0.7544,3.866
0.7546,3.88
0.7548,3.928
0.7550,3.856
0.7552,3.862
0.7554,3.844
0.7556,3.864
0.7558,3.922
0.7560,3.894
0.7562,3.852
0.7564,3.856
0.7566,3.878
0.7568,3.974
0.7570,3.884
0.7572,3.844
0.7574,3.894
0.7576,3.842
0.7578,3.852
0.7580,3.928
0.7582,3.896
0.7584,3.886
0.7586,3.85
0.7588,3.844
0.7590,3.9
0.7592,3.892
0.7594,3.91
0.7596,3.834
0.7598,3.856
0.7600,3.908
0.7602,3.866
0.7604,3.91
0.7606,3.84
0.7608,3.886
0.7610,3.848
0.7612,3.866
0.7614,3.9
0.7616,3.874
0.7618,3.874
0.7620,3.85
0.7622,3.9
0.7624,3.852
0.7626,3.822
0.7628,3.918
0.7630,3.858
0.7632,3.888
0.7634,3.826
0.7636,3.862
0.7638,3.888
0.7640,3.878
0.7642,3.87
0.7644,3.888
0.7646,3.814
0.7648,3.858
0.7650,3.862
0.7652,3.852
0.7654,3.856
0.7656,3.896
0.7658,3.862
0.7660,3.83
0.7662,3.844
0.7664,3.874
0.7666,3.852
0.7668,3.85
0.7670,3.884
0.7672,3.83
0.7674,3.896
0.7676,3.84
0.7678,3.83
0.7680,3.9
0.7682,3.858
0.7684,3.878
0.7686,3.87
0.7688,3.836
0.7690,3.82
0.7692,3.844
0.7694,3.878
0.7696,3.902
0.7698,3.916
0.7700,3.808
0.7702,3.862
0.7704,3.888
0.7706,3.874
0.7708,3.902
0.7710,3.84
0.7712,3.874
0.7714,3.884
0.7716,3.93
0.7718,3.822
0.7720,3.844
0.7722,3.864
0.7724,3.896
0.7726,3.828
0.7728,3.884
0.7730,3.922
0.7732,3.914
0.7734,3.888
0.7736,3.864
0.7738,3.852
0.7740,3.908
0.7742,3.866
0.7744,3.88
0.7746,3.9
0.7748,3.864
0.7750,3.896
0.7752,3.884
0.7754,3.864
0.7756,3.894
0.7758,3.852
0.7760,3.864
0.7762,3.866
0.7764,3.884
0.7766,3.91
0.7768,3.826
0.7770,3.864
0.7772,3.94
0.7774,3.844
0.7776,3.836
0.7778,3.866
0.7780,3.896
0.7782,3.856
0.7784,3.856
0.7786,3.886
0.7788,3.83
0.7790,3.9
0.7792,3.874
0.7794,3.864
0.7796,3.902
0.7798,3.884
0.7800,3.792
0.7802,3.822
0.7804,3.906
0.7806,3.834
0.7808,3.924
0.7810,3.83
0.7812,3.836
0.7814,3.844
0.7816,3.856
0.7818,3.84
0.7820,3.874
0.7822,3.856
0.7824,3.856
0.7826,3.852
0.7828,3.9
0.7830,3.83
0.7832,3.822
0.7834,3.864
0.7836,3.902
0.7838,3.87
0.7840,3.834
0.7842,3.852
0.7844,3.84
0.7846,3.902
0.7848,3.844
0.7850,3.88
0.7852,3.856
0.7854,3.864
0.7856,3.87
0.7858,3.826
0.7860,3.848
0.7862,3.908
0.7864,3.848
0.7866,3.888
0.7868,3.85
0.7870,3.814
0.7872,3.878
0.7874,3.896
0.7876,3.874
0.7878,3.9
0.7880,3.864
0.7882,3.856
0.7884,3.906
0.7886,3.864
0.7888,3.842
0.7890,3.936
0.7892,3.844
0.7894,3.884
0.7896,3.944
0.7898,3.768
0.7900,3.896
0.7902,3.878
0.7904,3.908
0.7906,3.88
0.7908,3.928
0.7910,3.84
0.7912,3.892
0.7914,3.848
0.7916,3.874
0.7918,3.902
0.7920,3.892
0.7922,3.88
0.7924,3.85
0.7926,3.886
0.7928,3.858
0.7930,3.866
0.7932,3.886
0.7934,3.866
0.7936,3.888
0.7938,3.852
0.7940,3.908
0.7942,3.894
0.7944,3.856
0.7946,3.856
0.7948,3.842
0.7950,3.91
0.7952,3.892
0.7954,3.834
0.7956,3.866
0.7958,3.822
0.7960,3.87
0.7962,3.884
0.7964,3.886
0.7966,3.836
0.7968,3.842
0.7970,3.844
0.7972,3.844
0.7974,3.932
0.7976,3.858
0.7978,3.826
0.7980,3.806
0.7982,3.866
0.7984,3.884
0.7986,3.806
0.7988,3.864
0.7990,3.878
0.7992,3.886
0.7994,3.842
0.7996,3.822
0.7998,3.858
0.8000,3.872
0.8002,3.892
0.8004,3.858
0.8006,3.806
0.8008,3.896
0.8010,3.836
0.8012,3.892
0.8014,3.852
0.8016,3.834
0.8018,3.9
0.8020,3.862
0.8022,3.852
0.8024,3.848
0.8026,3.906
0.8028,3.894
0.8030,3.85
0.8032,3.822
0.8034,3.87
0.8036,3.894
0.8038,3.888
0.8040,3.84
0.8042,3.856
0.8044,3.88
0.8046,3.932
0.8048,3.858
0.8050,3.856
0.8052,3.856
0.8054,3.852
0.8056,3.886
0.8058,3.932
0.8060,3.888
0.8062,3.812
0.8064,3.888
0.8066,3.9
0.8068,3.888
0.8070,3.884
0.8072,3.878
0.8074,3.852
0.8076,3.94
0.8078,3.804
0.8080,3.894
0.8082,3.884
0.8084,3.894
0.8086,3.908
0.8088,3.798
0.8090,3.88
0.8092,3.896
0.8094,3.862
0.8096,3.848
0.8098,3.924
0.8100,3.932
0.8102,3.878
0.8104,3.8
0.8106,3.9
0.8108,3.83
0.8110,3.894
0.8112,3.836
0.8114,3.87
0.8116,3.858
0.8118,3.9
0.8120,3.826
0.8122,3.864
0.8124,3.9
0.8126,3.87
0.8128,3.9
0.8130,3.84
0.8132,3.864
0.8134,3.842
0.8136,3.864
0.8138,3.842
0.8140,3.88
0.8142,3.874
0.8144,3.878
0.8146,3.856
0.8148,3.836
0.8150,3.864
0.8152,3.852
0.8154,3.88
0.8156,3.83
0.8158,3.852
0.8160,3.826
0.8162,3.874
0.8164,3.902
0.8166,3.858
0.8168,3.836
0.8170,3.8
0.8172,3.906
0.8174,3.87
0.8176,3.908
0.8178,3.808
0.8180,3.852
0.8182,3.856
0.8184,3.848
0.8186,3.902
0.8188,3.856
0.8190,3.872
0.8192,3.896
0.8194,3.844
0.8196,3.852
0.8198,3.878
0.8200,3.844
0.8202,3.892
0.8204,3.864
0.8206,3.888
0.8208,3.818
0.8210,3.866
0.8212,3.896
0.8214,3.862
0.8216,3.87
0.8218,3.94
0.8220,3.9
0.8222,3.858
0.8224,3.82
0.8226,3.87
0.8228,3.874
0.8230,3.916
0.8232,3.9
0.8234,3.84
0.8236,3.836
0.8238,3.914
0.8240,3.916
0.8242,3.884
0.8244,3.922
0.8246,3.842
0.8248,3.822
0.8250,3.858
0.8252,3.93
0.8254,3.91
0.8256,3.94
0.8258,3.784
0.8260,3.83
0.8262,3.916
0.8264,3.91
0.8266,3.856
0.8268,3.874
0.8270,3.892
0.8272,3.888
0.8274,3.842
0.8276,3.892
0.8278,3.9
0.8280,3.856
0.8282,3.836
0.8284,3.896
0.8286,3.83
0.8288,3.852
0.8290,3.924
0.8292,3.87
0.8294,3.83
0.8296,3.852
0.8298,3.896
0.8300,3.87
0.8302,3.894
0.8304,3.818
0.8306,3.852
0.8308,3.872
0.8310,3.812
0.8312,3.844
0.8314,3.866
0.8316,3.844
0.8318,3.918
0.8320,3.906
0.8322,3.808
0.8324,3.798
0.8326,3.852
0.8328,3.866
0.8330,3.864
0.8332,3.874
0.8334,3.922
0.8336,3.836
0.8338,3.818
0.8340,3.886
0.8342,3.858
0.8344,3.836
0.8346,3.88
0.8348,3.828
0.8350,3.928
0.8352,3.856
0.8354,3.818
0.8356,3.84
0.8358,3.892
0.8360,3.878
0.8362,3.844
0.8364,3.874
0.8366,3.848
0.8368,3.864
0.8370,3.818
0.8372,3.938
0.8374,3.9
0.8376,3.856
0.8378,3.864
0.8380,3.842
0.8382,3.852
0.8384,3.888
0.8386,3.93
0.8388,3.932
0.8390,3.872
0.8392,3.8
0.8394,3.858
0.8396,3.906
0.8398,3.848
0.8400,3.91
0.8402,3.866
0.8404,3.914
0.8406,3.88
0.8408,3.9
0.8410,3.856
0.8412,3.91
0.8414,3.834
0.8416,3.826
0.8418,3.884
0.8420,3.88
0.8422,3.906
0.8424,3.88
0.8426,3.888
0.8428,3.858
0.8430,3.896
0.8432,3.836
0.8434,3.896
0.8436,3.974
0.8438,3.8
0.8440,3.812
0.8442,3.94
0.8444,3.902
0.8446,3.808
0.8448,3.856
0.8450,3.906
0.8452,3.856
0.8454,3.852
0.8456,3.866
0.8458,3.888
0.8460,3.884
0.8462,3.874
0.8464,3.85
0.8466,3.848
0.8468,3.858
0.8470,3.908
0.8472,3.818
0.8474,3.842
0.8476,3.884
0.8478,3.88
0.8480,3.82
0.8482,3.85
0.8484,3.844
0.8486,3.84
0.8488,3.894
0.8490,3.858
0.8492,3.902
0.8494,3.822
0.8496,3.87
0.8498,3.878
0.8500,3.828
0.8502,3.814
0.8504,3.886
0.8506,3.852
0.8508,3.874
0.8510,3.872
0.8512,3.852
0.8514,3.864
0.8516,3.866
0.8518,3.852
0.8520,3.848
0.8522,3.87
0.8524,3.872
0.8526,3.892
0.8528,3.834
0.8530,3.844
0.8532,3.87
0.8534,3.872
0.8536,3.88
0.8538,3.878
0.8540,3.844
0.8542,3.814
0.8544,3.902
0.8546,3.874
0.8548,3.864
0.8550,3.894
0.8552,3.9
0.8554,3.836
0.8556,3.858
0.8558,3.906
0.8560,3.924
0.8562,3.878
0.8564,3.852
0.8566,3.892
0.8568,3.908
0.8570,3.804
0.8572,3.894
0.8574,3.88
0.8576,3.886
0.8578,3.884
0.8580,3.87
0.8582,3.888
0.8584,3.928
0.8586,3.856
0.8588,3.83
0.8590,3.896
0.8592,3.848
0.8594,3.9
0.8596,3.878
0.8598,3.896
0.8600,3.88
0.8602,3.844
0.8604,3.886
0.8606,3.844
0.8608,3.918
0.8610,3.874
0.8612,3.884
0.8614,3.878
0.8616,3.862
0.8618,3.834
0.8620,3.84
0.8622,3.902
0.8624,3.878
0.8626,3.886
0.8628,3.814
0.8630,3.808
0.8632,3.88
0.8634,3.9
0.8636,3.834
0.8638,3.884
0.8640,3.88
0.8642,3.826
0.8644,3.856
0.8646,3.856
0.8648,3.9
0.8650,3.87
0.8652,3.836
0.8654,3.822
0.8656,3.83
0.8658,3.862
0.8660,3.88
0.8662,3.872
0.8664,3.88
0.8666,3.858
0.8668,3.792
0.8670,3.888
0.8672,3.886
0.8674,3.85
0.8676,3.886
0.8678,3.818
0.8680,3.826
0.8682,3.884
0.8684,3.9
0.8686,3.826
0.8688,3.848
0.8690,3.842
0.8692,3.892
0.8694,3.886
0.8696,3.88
0.8698,3.834
0.8700,3.902
0.8702,3.862
0.8704,3.878
0.8706,3.83
0.8708,3.844
0.8710,3.886
0.8712,3.892
0.8714,3.892
0.8716,3.872
0.8718,3.892
0.8720,3.894
0.8722,3.852
0.8724,3.826
0.8726,3.844
0.8728,3.916
0.8730,3.878
0.8732,3.878
0.8734,3.946
0.8736,3.866
0.8738,3.862
0.8740,3.872
0.8742,3.87
0.8744,3.878
0.8746,3.862
0.8748,3.874
0.8750,3.862
0.8752,3.936
0.8754,3.91
0.8756,3.856
0.8758,3.834
0.8760,3.924
0.8762,3.866
0.8764,3.878
0.8766,3.878
0.8768,3.834
0.8770,3.878
0.8772,3.908
0.8774,3.874
0.8776,3.858
0.8778,3.888
0.8780,3.87
0.8782,3.828
0.8784,3.93
0.8786,3.928
0.8788,3.812
0.8790,3.812
0.8792,3.862
0.8794,3.872
0.8796,3.908
0.8798,3.776
0.8800,3.94
0.8802,3.938
0.8804,3.792
0.8806,3.782
0.8808,3.902
0.8810,3.9
0.8812,3.848
0.8814,3.806
0.8816,3.844
0.8818,3.87
0.8820,3.936
0.8822,3.836
0.8824,3.804
0.8826,3.862
0.8828,3.886
0.8830,3.886
0.8832,3.85
0.8834,3.874
0.8836,3.87
0.8838,3.826
0.8840,3.908
0.8842,3.856
0.8844,3.828
0.8846,3.842
0.8848,3.924
0.8850,3.836
0.8852,3.822
0.8854,3.83
0.8856,3.88
0.8858,3.886
0.8860,3.896
0.8862,3.83
0.8864,3.878
0.8866,3.85
0.8868,3.87
0.8870,3.862
0.8872,3.914
0.8874,3.842
0.8876,3.862
0.8878,3.866
0.8880,3.902
0.8882,3.836
0.8884,3.906
0.8886,3.858
0.8888,3.896
0.8890,3.874
0.8892,3.924
0.8894,3.852
0.8896,3.874
0.8898,3.87
0.8900,3.866
0.8902,3.87
0.8904,3.93
0.8906,3.884
0.8908,3.864
0.8910,3.928
0.8912,3.83
0.8916,3.894
0.8918,3.83
0.8920,3.888
0.8922,3.892
0.8924,3.886
0.8926,3.91
0.8928,3.858
0.8930,3.84
0.8932,3.864
0.8934,3.902
0.8936,3.88
0.8938,3.83
0.8940,3.844
0.8942,3.86
0.8944,3.94
0.8946,3.86
0.8948,3.902
0.8950,3.83
0.8952,3.844
0.8954,3.874
0.8956,3.872
0.8958,3.85
0.8960,3.886
0.8962,3.902
0.8964,3.812
0.8966,3.866
0.8968,3.892
0.8970,3.86
0.8972,3.842
0.8974,3.926
0.8976,3.806
0.8978,3.848
0.8980,3.882
0.8982,3.83
0.8984,3.886
0.8986,3.864
0.8988,3.86
0.8990,3.882
0.8992,3.878
0.8994,3.896
0.8996,3.782
0.8998,3.852
0.9000,3.834
0.9002,3.842
0.9004,3.932
0.9006,3.806
0.9008,3.878
0.9010,3.86
0.9012,3.87
0.9014,3.886
0.9016,3.886
0.9018,3.852
0.9020,3.786
0.9022,3.874
0.9024,3.916
0.9026,3.84
0.9028,3.856
0.9030,3.892
0.9032,3.902
0.9034,3.818
0.9036,3.878
0.9038,3.878
0.9040,3.844
0.9042,3.902
0.9044,3.836
0.9046,3.874
0.9048,3.88
0.9050,3.894
0.9052,3.902
0.9054,3.844
0.9056,3.896
0.9058,3.872
0.9060,3.86
0.9062,3.904
0.9064,3.882
0.9066,3.872
0.9068,3.908
0.9070,3.86
0.9072,3.892
0.9074,3.882
0.9076,3.852
0.9078,3.87
0.9080,3.916
0.9082,3.822
0.9084,3.864
0.9086,3.952
0.9088,3.88
0.9090,3.924
0.9092,3.82
0.9094,3.888
0.9096,3.828
0.9098,3.896
0.9100,3.866
0.9102,3.896
0.9104,3.858
0.9106,3.908
0.9108,3.926
0.9110,3.834
0.9112,3.844
0.9114,3.882
0.9116,3.874
0.9118,3.874
0.9120,3.866
0.9122,3.822
0.9124,3.878
0.9126,3.85
0.9128,3.952
0.9130,3.828
0.9132,3.866
0.9134,3.8
0.9136,3.834
0.9138,3.902
0.9140,3.918
0.9142,3.808
0.9144,3.834
0.9146,3.908
0.9148,3.864
0.9150,3.85
0.9152,3.82
0.9154,3.852
0.9156,3.902
0.9158,3.844
0.9160,3.85
0.9162,3.886
0.9164,3.878
0.9166,3.858
0.9168,3.812
0.9170,3.87
0.9172,3.84
0.9174,3.852
0.9176,3.918
0.9178,3.826
0.9180,3.874
0.9182,3.844
0.9184,3.88
0.9186,3.828
0.9188,3.88
0.9190,3.858
0.9192,3.836
0.9194,3.888
0.9196,3.886
0.9198,3.866
0.9200,3.852
0.9202,3.848
0.9204,3.856
0.9206,3.85
0.9208,3.91
0.9210,3.866
0.9212,3.892
0.9214,3.864
0.9216,3.872
0.9218,3.878
0.9220,3.924
0.9222,3.836
0.9224,3.836
0.9226,3.91
0.9228,3.932
0.9230,3.914
0.9232,3.818
0.9234,3.858
0.9236,3.882
0.9238,3.874
0.9240,3.938
0.9242,3.874
0.9244,3.842
0.9246,3.926
0.9248,3.888
0.9250,3.852
0.9252,3.864
0.9254,3.878
0.9256,3.88
0.9258,3.86
0.9260,3.894
0.9262,3.866
0.9264,3.882
0.9266,3.904
0.9268,3.844
0.9270,3.848
0.9272,3.93
0.9274,3.888
0.9276,3.886
0.9278,3.882
0.9280,3.822
0.9282,3.828
0.9284,3.892
0.9286,3.878
0.9288,3.872
0.9290,3.88
0.9292,3.83
0.9294,3.864
0.9296,3.852
0.9298,3.844
0.9300,3.87
0.9302,3.916
0.9304,3.858
0.9306,3.834
0.9308,3.886
0.9310,3.826
0.9312,3.848
0.9314,3.892
0.9316,3.864
0.9318,3.864
0.9320,3.83
0.9322,3.85
0.9324,3.842
0.9326,3.842
0.9328,3.83
0.9330,3.908
0.9332,3.864
0.9334,3.9
0.9336,3.872
0.9338,3.866
0.9340,3.79
0.9342,3.86
0.9344,3.9
0.9346,3.856
0.9348,3.87
0.9350,3.872
0.9352,3.828
0.9354,3.84
0.9356,3.836
0.9358,3.908
0.9360,3.932
0.9362,3.848
0.9364,3.86
0.9366,3.798
0.9368,3.948
0.9370,3.87
0.9372,3.858
0.9374,3.842
0.9376,3.926
0.9378,3.864
0.9380,3.818
0.9382,3.844
0.9384,3.936
0.9386,3.91
0.9388,3.91
0.9390,3.806
0.9392,3.888
0.9394,3.886
0.9396,3.886
0.9398,3.858
0.9400,3.902
0.9402,3.888
0.9404,3.9
0.9406,3.85
0.9408,3.844
0.9410,3.918
0.9412,3.918
0.9414,3.894
0.9416,3.864
0.9418,3.856
0.9420,3.882
0.9422,3.858
0.9424,3.858
0.9426,3.88
0.9428,3.908
0.9430,3.87
0.9432,3.866
0.9434,3.834
0.9436,3.902
0.9438,3.866
0.9440,3.886
0.9442,3.91
0.9444,3.834
0.9446,3.874
0.9448,3.874
0.9450,3.888
0.9452,3.878
0.9454,3.86
0.9456,3.866
0.9458,3.84
0.9460,3.836
0.9462,3.848
0.9464,3.91
0.9466,3.922
0.9468,3.814
0.9470,3.834
0.9472,3.864
0.9474,3.894
0.9476,3.872
0.9478,3.828
0.9480,3.812
0.9482,3.88
0.9484,3.924
0.9486,3.842
0.9488,3.866
0.9490,3.778
0.9492,3.86
0.9494,3.874
0.9496,3.908
0.9498,3.878
0.9500,3.848
0.9502,3.8
0.9504,3.85
0.9506,3.894
0.9508,3.85
0.9510,3.894
0.9512,3.82
0.9514,3.85
0.9516,3.896
0.9518,3.874
0.9520,3.844
0.9522,3.86
0.9524,3.874
0.9526,3.85
0.9528,3.818
0.9530,3.914
0.9532,3.874
0.9534,3.91
0.9536,3.856
0.9538,3.848
0.9540,3.902
0.9542,3.85
0.9544,3.844
0.9546,3.916
0.9548,3.886
0.9550,3.844
0.9552,3.826
0.9554,3.882
0.9556,3.9
0.9558,3.918
0.9560,3.87
0.9562,3.848
0.9564,3.886
0.9566,3.88
0.9568,3.886
0.9570,3.858
0.9572,3.908
0.9574,3.886
0.9576,3.828
0.9578,3.91
0.9580,3.896
0.9582,3.922
0.9584,3.88
0.9586,3.822
0.9588,3.864
0.9590,3.936
0.9592,3.826
0.9594,3.88
0.9596,3.914
0.9598,3.852
0.9600,3.902
0.9602,3.836
0.9604,3.85
0.9606,3.91
0.9608,3.834
0.9610,3.93
0.9612,3.87
0.9614,3.814
0.9616,3.908
0.9618,3.918
0.9620,3.878
0.9622,3.844
0.9624,3.872
0.9626,3.842
0.9628,3.856
0.9630,3.86
0.9632,3.904
0.9634,3.85
0.9636,3.844
0.9638,3.87
0.9640,3.822
0.9642,3.864
0.9644,3.856
0.9646,3.882
0.9648,3.808
0.9650,3.914
0.9652,3.84
0.9654,3.828
0.9656,3.886
0.9658,3.896
0.9660,3.806
0.9662,3.874
0.9664,3.886
0.9666,3.812
0.9668,3.94
0.9670,3.776
0.9672,3.902
0.9674,3.87
0.9676,3.882
0.9678,3.828
0.9680,3.808
0.9682,3.896
0.9684,3.85
0.9686,3.94
0.9688,3.882
0.9690,3.834
0.9692,3.86
0.9694,3.86
0.9696,3.822
0.9698,3.848
0.9700,3.924
0.9702,3.874
0.9704,3.886
0.9706,3.858
0.9708,3.85
0.9710,3.872
0.9712,3.932
0.9714,3.878
0.9716,3.812
0.9718,3.83
0.9720,3.916
0.9722,3.924
0.9724,3.864
0.9726,3.85
0.9728,3.872
0.9730,3.918
0.9732,3.914
0.9734,3.864
0.9736,3.886
0.9738,3.848
0.9740,3.866
0.9742,3.864
0.9744,3.85
0.9746,3.946
0.9748,3.894
0.9750,3.88
0.9752,3.84
0.9754,3.892
0.9756,3.914
0.9758,3.852
0.9760,3.874
0.9762,3.806
0.9764,3.874
0.9766,3.882
0.9768,3.904
0.9770,3.888
0.9772,3.874
0.9774,3.842
0.9776,3.866
0.9778,3.9
0.9780,3.852
0.9782,3.878
0.9784,3.924
0.9786,3.85
0.9788,3.872
0.9790,3.85
0.9792,3.85
0.9794,3.864
0.9796,3.83
0.9798,3.848
0.9800,3.858
0.9802,3.908
0.9804,3.842
0.9806,3.86
0.9808,3.852
0.9810,3.852
0.9812,3.856
0.9814,3.888
0.9816,3.852
0.9818,3.874
0.9820,3.784
0.9822,3.886
0.9824,3.86
0.9826,3.924
0.9828,3.814
0.9830,3.874
0.9832,3.806
0.9834,3.888
0.9836,3.914
0.9838,3.858
0.9840,3.77
0.9842,3.886
0.9844,3.872
0.9846,3.844
0.9848,3.974
0.9850,3.798
0.9852,3.826
0.9854,3.844
0.9856,3.87
0.9858,3.864
0.9860,3.916
0.9862,3.874
0.9864,3.852
0.9866,3.84
0.9868,3.858
0.9870,3.878
0.9872,3.856
0.9874,3.886
0.9876,3.842
0.9878,3.914
0.9880,3.872
0.9882,3.878
0.9884,3.83
0.9886,3.878
0.9888,3.924
0.9890,3.878
0.9892,3.848
0.9894,3.886
0.9896,3.856
0.9898,3.874
0.9900,3.952
0.9902,3.874
0.9904,3.866
0.9906,3.886
0.9908,3.808
0.9910,3.896
0.9912,3.84
0.9914,3.922
0.9916,3.916
0.9918,3.894
0.9920,3.848
0.9922,3.9
0.9924,3.864
0.9926,3.828
0.9928,3.904
0.9930,3.878
0.9932,3.882
0.9934,3.894
0.9936,3.87
0.9938,3.882
0.9940,3.858
0.9942,3.858
0.9944,3.856
0.9946,3.86
0.9948,3.9
0.9950,3.88
0.9952,3.872
0.9954,3.888
0.9956,3.812
0.9958,3.886
0.9960,3.852
0.9962,3.834
0.9964,3.924
0.9966,3.844
0.9968,3.804
0.9970,3.866
0.9972,3.904
0.9974,3.88
0.9976,3.85
0.9978,3.848
0.9980,3.84
0.9982,3.848
0.9984,3.87
0.9986,3.826
0.9988,3.896
0.9990,3.856
0.9992,3.844
0.9994,3.822
0.9996,3.88
0.9998,3.874
1.0000,3.818
1.0002,3.924
1.0004,3.9
1.0006,3.828
1.0008,3.866
1.0010,3.844
1.0012,3.812
1.0014,3.878
1.0016,3.902
1.0018,3.892
1.0020,3.844
1.0022,3.828
1.0024,3.852
1.0026,3.842
1.0028,3.932
1.0030,3.892
1.0032,3.888
1.0034,3.83
1.0036,3.804
1.0038,3.874
1.0040,3.88
1.0042,3.904
1.0044,3.896
1.0046,3.87
1.0048,3.908
1.0050,3.874
1.0052,3.856
1.0054,3.842
1.0056,3.886
1.0058,3.916
1.0060,3.88
1.0062,3.894
1.0064,3.856
1.0066,3.864
1.0068,3.882
1.0070,3.874
1.0072,3.892
1.0074,3.83
1.0076,3.882
1.0078,3.914
1.0080,3.85
1.0082,3.892
1.0084,3.872
1.0086,3.888
1.0088,3.87
1.0090,3.878
1.0092,3.896
1.0094,3.874
1.0096,3.848
1.0098,3.852
1.0100,3.91
1.0102,3.908
1.0104,3.83
1.0106,3.878
1.0108,3.886
1.0110,3.86
1.0112,3.84
1.0114,3.894
1.0116,3.856
1.0118,3.86
1.0120,3.872
1.0122,3.886
1.0124,3.852
1.0126,3.874
1.0128,3.856
1.0130,3.864
1.0132,3.818
1.0134,3.914
1.0136,3.88
1.0138,3.856
1.0140,3.798
1.0142,3.85
1.0144,3.924
1.0146,3.878
1.0148,3.882
1.0150,3.852
1.0152,3.812
1.0154,3.84
1.0156,3.856
1.0158,3.872
1.0160,3.86
1.0162,3.792
1.0164,3.91
1.0166,3.82
1.0168,3.848
1.0170,3.88
1.0172,3.85
1.0174,3.924
1.0176,3.894
1.0178,3.826
1.0180,3.848
1.0182,3.844
1.0184,3.834
1.0186,3.888
1.0188,3.914
1.0190,3.85
1.0192,3.852
1.0194,3.852
1.0196,3.87
1.0198,3.864
1.0200,3.82
1.0202,3.904
1.0204,3.878
1.0206,3.944
1.0208,3.874
1.0210,3.764
1.0212,3.882
1.0214,3.908
1.0216,3.844
1.0218,3.848
1.0220,3.892
1.0222,3.908
1.0224,3.888
1.0226,3.892
1.0228,3.83
1.0230,3.892
1.0232,3.886
1.0234,3.894
1.0236,3.924
1.0238,3.818
1.0240,3.87
1.0242,3.882
1.0244,3.894
1.0246,3.874
1.0248,3.87
1.0250,3.882
