Time (s),Main Avg Current (mA)
0.7572,3.906
0.7574,3.848
0.7576,3.836
0.7578,3.876
0.7580,3.888
0.7582,3.904
0.7584,3.822
0.7586,3.876
0.7588,3.816
0.7590,3.852
0.7592,3.918
0.7594,3.876
0.7596,3.822
0.7598,3.846
0.7600,3.852
0.7602,3.87
0.7604,3.852
0.7606,3.888
0.7608,3.846
0.7610,3.852
0.7612,3.838
0.7614,3.912
0.7616,3.866
0.7618,3.852
0.7620,3.83
0.7622,3.884
0.7624,3.896
0.7626,3.874
0.7628,3.81
0.7630,3.84
0.7632,3.858
0.7634,3.892
0.7636,3.83
0.7638,3.866
0.7640,3.88
0.7642,3.858
0.7644,3.866
0.7646,3.912
0.7648,3.836
0.7650,3.892
0.7652,3.816
0.7654,3.88
0.7656,3.89
0.7658,3.88
0.7660,3.884
0.7662,3.862
0.7664,3.86
0.7666,3.902
0.7668,3.854
0.7670,3.884
0.7672,3.892
0.7674,3.904
0.7676,3.822
0.7678,3.852
0.7680,3.904
0.7682,3.948
0.7684,3.92
0.7686,3.838
0.7688,3.896
0.7690,3.876
0.7692,3.874
0.7694,3.844
0.7696,3.882
0.7698,3.91
0.7700,3.914
0.7702,3.898
0.7704,3.822
0.7706,3.922
0.7708,3.844
0.7710,3.876
0.7712,3.896
0.7714,3.918
0.7716,3.912
0.7718,3.816
0.7720,3.862
0.7722,3.88
0.7724,3.86
0.7726,3.912
0.7728,3.854
0.7730,3.922
0.7732,3.892
0.7734,3.852
0.7736,3.866
0.7738,3.818
0.7740,3.87
0.7742,3.896
0.7744,3.888
0.7746,3.874
0.7748,3.922
0.7750,3.76
0.7752,3.884
0.7754,3.868
0.7756,3.86
0.7758,3.854
0.7760,3.862
0.7762,3.88
0.7764,3.866
0.7766,3.852
0.7768,3.854
0.7770,3.852
0.7772,3.86
0.7774,3.89
0.7776,3.888
0.7778,3.782
0.7780,3.852
0.7782,3.89
0.7784,3.84
0.7786,3.88
0.7788,3.87
0.7790,3.83
0.7792,3.87
0.7794,3.884
0.7796,3.846
0.7798,3.882
0.7800,3.832
0.7802,3.874
0.7804,3.824
0.7806,3.884
0.7808,3.882
0.7810,3.918
0.7812,3.836
0.7814,3.824
0.7816,3.87
0.7818,3.882
0.7820,3.882
0.7822,3.852
0.7824,3.966
0.7826,3.814
0.7828,3.862
0.7830,3.844
0.7832,3.934
0.7834,3.874
0.7836,3.852
0.7838,3.92
0.7840,3.868
0.7842,3.882
0.7844,3.906
0.7846,3.818
0.7848,3.868
0.7850,3.912
0.7852,3.928
0.7854,3.87
0.7856,3.848
0.7858,3.86
0.7860,3.904
0.7862,3.94
0.7864,3.92
0.7866,3.852
0.7868,3.832
0.7870,3.844
0.7872,3.948
0.7874,3.948
0.7876,3.822
0.7878,3.824
0.7880,3.874
0.7882,3.906
0.7884,3.912
0.7886,3.88
0.7888,3.89
0.7890,3.836
0.7892,3.86
0.7894,3.888
0.7896,3.966
0.7898,3.844
0.7900,3.888
0.7902,3.816
0.7904,3.86
0.7906,3.87
0.7908,3.854
0.7910,3.89
0.7912,3.848
0.7914,3.918
0.7916,3.808
0.7918,3.804
0.7920,3.858
0.7922,3.88
0.7924,3.874
0.7926,3.858
0.7928,3.86
0.7930,3.832
0.7932,3.914
0.7934,3.858
0.7936,3.876
0.7938,3.846
0.7940,3.882
0.7942,3.848
0.7944,3.808
0.7946,3.88
0.7948,3.884
0.7950,3.844
0.7952,3.852
0.7954,3.876
0.7956,3.912
0.7958,3.808
0.7960,3.804
0.7962,3.874
0.7964,3.884
0.7966,3.86
0.7968,3.848
0.7970,3.89
0.7972,3.912
0.7974,3.832
0.7976,3.83
0.7978,3.832
0.7980,3.904
0.7982,3.88
0.7984,3.826
0.7986,3.922
0.7988,3.888
0.7990,3.854
0.7992,3.892
0.7994,3.852
0.7996,3.906
0.7998,3.89
0.8000,3.88
0.8002,3.866
0.8004,3.846
0.8006,3.888
0.8008,3.88
0.8010,3.898
0.8012,3.91
0.8014,3.932
0.8016,3.838
0.8018,3.862
0.8020,3.914
0.8022,3.91
0.8024,3.86
0.8026,3.888
0.8028,3.874
0.8030,3.868
0.8032,3.892
0.8034,3.928
0.8036,3.854
0.8038,3.848
0.8040,3.932
0.8042,3.868
0.8044,3.836
0.8046,3.934
0.8048,3.892
0.8050,3.854
0.8052,3.816
0.8054,3.896
0.8056,3.926
0.8058,3.87
0.8060,3.852
0.8062,3.844
0.8064,3.912
0.8066,3.852
0.8068,3.86
0.8070,3.926
0.8072,3.846
0.8074,3.902
0.8076,3.896
0.8078,3.774
0.8080,3.814
0.8082,3.87
0.8084,3.896
0.8086,3.88
0.8088,3.838
0.8090,3.84
0.8092,3.898
0.8094,3.876
0.8096,3.852
0.8098,3.87
0.8100,3.858
0.8102,3.888
0.8104,3.818
0.8106,3.906
0.8108,3.826
0.8110,3.802
0.8112,3.88
0.8114,3.862
0.8116,3.898
0.8118,3.84
0.8120,3.852
0.8122,3.858
0.8124,3.874
0.8126,3.832
0.8128,3.88
0.8130,3.858
0.8132,3.846
0.8134,3.832
0.8136,3.852
0.8138,3.922
0.8140,3.88
0.8142,3.88
0.8144,3.838
0.8146,3.88
0.8148,3.836
0.8150,3.854
0.8152,3.928
0.8154,3.86
0.8156,3.892
0.8158,3.87
0.8160,3.81
0.8162,3.898
0.8164,3.906
0.8166,3.906
0.8168,3.874
0.8170,3.852
0.8172,3.926
0.8174,3.846
0.8176,3.906
0.8178,3.884
0.8180,3.892
0.8182,3.884
0.8184,3.906
0.8186,3.874
0.8188,3.88
0.8190,3.88
0.8192,3.846
0.8194,3.888
0.8196,3.912
0.8198,3.902
0.8200,3.882
0.8202,3.788
0.8204,3.954
0.8206,3.87
0.8208,3.846
0.8210,3.914
0.8212,3.882
0.8214,3.868
0.8216,3.904
0.8218,3.848
0.8220,3.866
0.8222,3.852
0.8224,3.948
0.8226,3.874
0.8228,3.848
0.8230,3.844
0.8232,3.898
0.8234,3.89
0.8236,3.858
0.8238,3.832
0.8240,3.898
0.8242,3.912
0.8244,3.884
0.8246,3.794
0.8248,3.816
0.8250,3.906
0.8252,3.858
0.8254,3.88
0.8256,3.932
0.8258,3.778
0.8260,3.86
0.8262,3.84
0.8264,3.866
0.8266,3.874
0.8268,3.818
0.8270,3.874
0.8272,3.87
0.8274,3.892
0.8276,3.882
0.8278,3.76
0.8280,3.838
0.8282,3.884
0.8284,3.896
0.8286,3.89
0.8288,3.844
0.8290,3.832
0.8292,3.86
0.8294,3.858
0.8296,3.92
0.8298,3.862
0.8300,3.816
0.8302,3.88
0.8304,3.87
0.8306,3.874
0.8308,3.868
0.8310,3.832
0.8312,3.86
0.8314,3.88
0.8316,3.868
0.8318,3.88
0.8320,3.876
0.8322,3.854
0.8324,3.87
0.8326,3.896
0.8328,3.866
0.8330,3.87
0.8332,3.902
0.8334,3.892
0.8336,3.874
0.8338,3.898
0.8340,3.868
0.8342,3.906
0.8344,3.87
0.8346,3.882
0.8348,3.832
0.8350,3.912
0.8352,3.934
0.8354,3.914
0.8356,3.796
0.8358,3.92
0.8360,3.896
0.8362,3.896
0.8364,3.88
0.8366,3.826
0.8368,3.914
0.8370,3.896
0.8372,3.89
0.8374,3.852
0.8376,3.882
0.8378,3.88
0.8380,3.874
0.8382,3.896
0.8384,3.846
0.8386,3.904
0.8388,3.892
0.8390,3.91
0.8392,3.816
0.8394,3.852
0.8396,3.868
0.8398,3.914
0.8400,3.914
0.8402,3.852
0.8404,3.882
0.8406,3.822
0.8408,3.862
0.8410,3.832
0.8412,3.84
0.8414,3.934
0.8416,3.866
0.8418,3.796
0.8420,3.898
0.8422,3.88
0.8424,3.862
0.8426,3.868
0.8428,3.824
0.8430,3.846
0.8432,3.84
0.8434,3.906
0.8436,3.898
0.8438,3.804
0.8440,3.832
0.8442,3.832
0.8444,3.86
0.8446,3.92
0.8448,3.874
0.8450,3.846
0.8452,3.86
0.8454,3.846
0.8456,3.846
0.8458,3.87
0.8460,3.852
0.8462,3.898
0.8464,3.852
0.8466,3.87
0.8468,3.898
0.8470,3.822
0.8472,3.896
0.8474,3.866
0.8476,3.846
0.8478,3.862
0.8480,3.868
0.8482,3.838
0.8484,3.91
0.8486,3.898
0.8488,3.862
0.8490,3.83
0.8492,3.876
0.8494,3.882
0.8496,3.892
0.8498,3.892
0.8500,3.876
0.8502,3.852
0.8504,3.892
0.8506,3.918
0.8508,3.874
0.8510,3.912
0.8512,3.892
0.8514,3.866
0.8516,3.868
0.8518,3.906
0.8520,3.892
0.8522,3.902
0.8524,3.844
0.8526,3.874
0.8528,3.912
0.8530,3.89
0.8532,3.898
0.8534,3.884
0.8536,3.83
0.8538,3.848
0.8540,3.918
0.8542,3.954
0.8544,3.88
0.8546,3.858
0.8548,3.846
0.8550,3.902
0.8552,3.918
0.8554,3.874
0.8556,3.824
0.8558,3.884
0.8560,3.876
0.8562,3.86
0.8564,3.896
0.8566,3.882
0.8568,3.866
0.8570,3.89
0.8572,3.876
0.8574,3.87
0.8576,3.836
0.8578,3.874
0.8580,3.846
0.8582,3.816
0.8584,3.91
0.8586,3.826
0.8588,3.868
0.8590,3.822
0.8592,3.844
0.8594,3.906
0.8596,3.88
0.8598,3.902
0.8600,3.788
0.8602,3.802
0.8604,3.892
0.8606,3.898
0.8608,3.852
0.8610,3.814
0.8612,3.852
0.8614,3.932
0.8616,3.936
0.8618,3.808
0.8620,3.81
0.8622,3.838
0.8624,3.846
0.8626,3.88
0.8628,3.868
0.8630,3.922
0.8632,3.866
0.8634,3.808
0.8636,3.858
0.8638,3.904
0.8640,3.88
0.8642,3.804
0.8644,3.914
0.8646,3.884
0.8648,3.888
0.8650,3.876
0.8652,3.882
0.8654,3.852
0.8656,3.792
0.8658,3.902
0.8660,3.92
0.8662,3.904
0.8664,3.876
0.8666,3.87
0.8668,3.892
0.8670,3.84
0.8672,3.896
0.8674,3.918
0.8676,3.896
0.8678,3.866
0.8680,3.852
0.8682,3.87
0.8684,3.892
0.8686,3.912
0.8688,3.88
0.8690,3.888
0.8692,3.892
0.8694,3.94
0.8696,3.862
0.8698,3.838
0.8700,3.866
0.8702,3.882
0.8704,3.922
0.8706,3.874
0.8708,3.854
0.8710,3.84
0.8712,3.918
0.8714,3.896
0.8716,3.87
0.8718,3.826
0.8720,3.896
0.8722,3.888
0.8724,3.91
0.8726,3.848
0.8728,3.896
0.8730,3.896
0.8732,3.804
0.8734,3.896
0.8736,3.862
0.8738,3.902
0.8740,3.822
0.8742,3.836
0.8744,3.906
0.8746,3.914
0.8748,3.84
0.8750,3.858
0.8752,3.84
0.8754,3.83
0.8756,3.854
0.8758,3.888
0.8760,3.87
0.8762,3.858
0.8764,3.836
0.8766,3.876
0.8768,3.862
0.8770,3.846
0.8772,3.848
0.8774,3.852
0.8776,3.882
0.8778,3.902
0.8780,3.84
0.8782,3.84
0.8784,3.896
0.8786,3.832
0.8788,3.824
0.8790,3.852
0.8792,3.888
0.8794,3.866
0.8796,3.926
0.8798,3.836
0.8800,3.84
0.8802,3.802
0.8804,3.874
0.8806,3.912
0.8808,3.852
0.8810,3.844
0.8812,3.854
0.8814,3.876
0.8816,3.902
0.8818,3.852
0.8820,3.86
0.8822,3.866
0.8824,3.88
0.8826,3.918
0.8828,3.888
0.8830,3.862
0.8832,3.942
0.8834,3.836
0.8836,3.862
0.8838,3.846
0.8840,3.934
0.8842,3.906
0.8844,3.882
0.8846,3.89
0.8848,3.854
0.8850,3.91
0.8852,3.928
0.8854,3.846
0.8856,3.918
0.8858,3.84
0.8860,3.884
0.8862,3.88
0.8864,3.942
0.8866,3.844
0.8868,3.832
0.8870,3.86
0.8872,3.928
0.8874,3.902
0.8876,3.92
0.8878,3.824
0.8880,3.862
0.8882,3.906
0.8884,3.876
0.8886,3.852
0.8888,3.906
0.8890,3.888
0.8892,3.84
0.8894,3.876
0.8896,3.892
0.8898,3.876
0.8900,3.858
0.8902,3.888
0.8904,3.902
0.8906,3.89
0.8908,3.862
0.8910,3.802
0.8912,3.838
0.8916,3.906
0.8918,3.83
0.8920,3.848
0.8922,3.852
0.8924,3.898
0.8926,3.852
0.8928,3.83
0.8930,3.84
0.8932,3.864
0.8934,3.852
0.8936,3.846
0.8938,3.884
0.8940,3.842
0.8942,3.848
0.8944,3.824
0.8946,3.886
0.8948,3.978
0.8950,3.818
0.8952,3.864
0.8954,3.794
0.8956,3.854
0.8958,3.928
0.8960,3.842
0.8962,3.86
0.8964,3.824
0.8966,3.922
0.8968,3.824
0.8970,3.856
0.8972,3.86
0.8974,3.912
0.8976,3.846
0.8978,3.816
0.8980,3.868
0.8982,3.896
0.8984,3.908
0.8986,3.868
0.8988,3.908
0.8990,3.808
0.8992,3.9
0.8994,3.906
0.8996,3.83
0.8998,3.9
0.9000,3.882
0.9002,3.922
0.9004,3.884
0.9006,3.834
0.9008,3.94
0.9010,3.8
0.9012,3.918
0.9014,3.908
0.9016,3.86
0.9018,3.89
0.9020,3.868
0.9022,3.912
0.9024,3.884
0.9026,3.87
0.9028,3.904
0.9030,3.89
0.9032,3.952
0.9034,3.826
0.9036,3.886
0.9038,3.904
0.9040,3.864
0.9042,3.9
0.9044,3.878
0.9046,3.892
0.9048,3.854
0.9050,3.918
0.9052,3.874
0.9054,3.848
0.9056,3.808
0.9058,3.886
0.9060,3.942
0.9062,3.862
0.9064,3.804
0.9066,3.892
0.9068,3.89
0.9070,3.874
0.9072,3.874
0.9074,3.898
0.9076,3.852
0.9078,3.82
0.9080,3.832
0.9082,3.93
0.9084,3.876
0.9086,3.856
0.9088,3.83
0.9090,3.846
0.9092,3.868
0.9094,3.864
0.9096,3.834
0.9098,3.962
0.9100,3.848
0.9102,3.758
0.9104,3.89
0.9106,3.874
0.9108,3.854
0.9110,3.84
0.9112,3.846
0.9114,3.884
0.9116,3.896
0.9118,3.83
0.9120,3.862
0.9122,3.84
0.9124,3.874
0.9126,3.868
0.9128,3.9
0.9130,3.832
0.9132,3.886
0.9134,3.842
0.9136,3.842
0.9138,3.842
0.9140,3.886
0.9142,3.852
0.9144,3.874
0.9146,3.874
0.9148,3.874
0.9150,3.854
0.9152,3.86
0.9154,3.884
0.9156,3.848
0.9158,3.892
0.9160,3.896
0.9162,3.896
0.9164,3.89
0.9166,3.852
0.9168,3.842
0.9170,3.92
0.9172,3.918
0.9174,3.904
0.9176,3.884
0.9178,3.868
0.9180,3.846
0.9182,3.89
0.9184,3.884
0.9186,3.89
0.9188,3.918
0.9190,3.874
0.9192,3.862
0.9194,3.918
0.9196,3.898
0.9198,3.856
0.9200,3.86
0.9202,3.874
0.9204,3.896
0.9206,3.9
0.9208,3.904
0.9210,3.834
0.9212,3.878
0.9214,3.89
0.9216,3.846
0.9218,3.92
0.9220,3.874
0.9222,3.84
0.9224,3.9
0.9226,3.884
0.9228,3.834
0.9230,3.914
0.9232,3.898
0.9234,3.838
0.9236,3.846
0.9238,3.87
0.9240,3.898
0.9242,3.862
0.9244,3.882
0.9246,3.852
0.9248,3.796
0.9250,3.832
0.9252,3.918
0.9254,3.886
0.9256,3.854
0.9258,3.89
0.9260,3.864
0.9262,3.868
0.9264,3.86
0.9266,3.81
0.9268,3.896
0.9270,3.886
0.9272,3.86
0.9274,3.788
0.9276,3.864
0.9278,3.874
0.9280,3.884
0.9282,3.856
0.9284,3.86
0.9286,3.906
0.9288,3.794
0.9290,3.856
0.9292,3.896
0.9294,3.842
0.9296,3.852
0.9298,3.882
0.9300,3.838
0.9302,3.89
0.9304,3.838
0.9306,3.908
0.9308,3.934
0.9310,3.782
0.9312,3.882
0.9314,3.874
0.9316,3.848
0.9318,3.852
0.9320,3.87
0.9322,3.89
0.9324,3.898
0.9326,3.898
0.9328,3.874
0.9330,3.94
0.9332,3.838
0.9334,3.81
0.9336,3.904
0.9338,3.948
0.9340,3.89
0.9342,3.8
0.9344,3.898
0.9346,3.908
0.9348,3.904
0.9350,3.918
0.9352,3.884
0.9354,3.856
0.9356,3.838
0.9358,3.856
0.9360,3.912
0.9362,3.918
0.9364,3.904
0.9366,3.842
0.9368,3.842
0.9370,3.95
0.9372,3.868
0.9374,3.818
0.9376,3.912
0.9378,3.906
0.9380,3.898
0.9382,3.9
0.9384,3.9
0.9386,3.838
0.9388,3.812
0.9390,3.928
0.9392,3.876
0.9394,3.878
0.9396,3.886
0.9398,3.854
0.9400,3.884
0.9402,3.838
0.9404,3.878
0.9406,3.862
0.9408,3.89
0.9410,3.898
0.9412,3.842
0.9414,3.81
0.9416,3.848
0.9418,3.918
0.9420,3.852
0.9422,3.856
0.9424,3.874
0.9426,3.868
0.9428,3.812
0.9430,3.848
0.9432,3.906
0.9434,3.84
0.9436,3.874
0.9438,3.838
0.9440,3.852
0.9442,3.89
0.9444,3.892
0.9446,3.842
0.9448,3.802
0.9450,3.86
0.9452,3.86
0.9454,3.9
0.9456,3.9
0.9458,3.864
0.9460,3.818
0.9462,3.848
0.9464,3.848
0.9466,3.824
0.9468,3.89
0.9470,3.874
0.9472,3.94
0.9474,3.854
0.9476,3.854
0.9478,3.83
0.9480,3.896
0.9482,3.83
0.9484,3.918
0.9486,3.882
0.9488,3.908
0.9490,3.868
0.9492,3.81
0.9494,3.83
0.9496,3.966
0.9498,3.89
0.9500,3.864
0.9502,3.852
0.9504,3.914
0.9506,3.896
0.9508,3.82
0.9510,3.93
0.9512,3.918
0.9514,3.816
0.9516,3.882
0.9518,3.89
0.9520,3.944
0.9522,3.834
0.9524,3.922
0.9526,3.906
0.9528,3.912
0.9530,3.816
0.9532,3.868
0.9534,3.878
0.9536,3.89
0.9538,3.914
0.9540,3.908
0.9542,3.824
0.9544,3.864
0.9546,3.936
0.9548,3.874
0.9550,3.892
0.9552,3.892
0.9554,3.852
0.9556,3.854
0.9558,3.864
0.9560,3.874
0.9562,3.862
0.9564,3.912
0.9566,3.928
0.9568,3.852
0.9570,3.832
0.9572,3.816
0.9574,3.918
0.9576,3.852
0.9578,3.886
0.9580,3.868
0.9582,3.886
0.9584,3.8
0.9586,3.86
0.9588,3.896
0.9590,3.826
0.9592,3.838
0.9594,3.884
0.9596,3.862
0.9598,3.846
0.9600,3.846
0.9602,3.862
0.9604,3.926
0.9606,3.832
0.9608,3.84
0.9610,3.898
0.9612,3.842
0.9614,3.874
0.9616,3.842
0.9618,3.878
0.9620,3.856
0.9622,3.834
0.9624,3.848
0.9626,3.914
0.9628,3.846
0.9630,3.852
0.9632,3.87
0.9634,3.886
0.9636,3.868
0.9638,3.842
0.9640,3.89
0.9642,3.826
0.9644,3.874
0.9646,3.886
0.9648,3.842
0.9650,3.898
0.9652,3.868
0.9654,3.876
0.9656,3.852
0.9658,3.882
0.9660,3.89
0.9662,3.842
0.9664,3.868
0.9666,3.906
0.9668,3.95
0.9670,3.802
0.9672,3.9
0.9674,3.86
0.9676,3.904
0.9678,3.868
0.9680,3.884
0.9682,3.876
0.9684,3.904
0.9686,3.918
0.9688,3.882
0.9690,3.862
0.9692,3.884
0.9694,3.87
0.9696,3.892
0.9698,3.886
0.9700,3.868
0.9702,3.922
0.9704,3.868
0.9706,3.868
0.9708,3.886
0.9710,3.886
0.9712,3.854
0.9714,3.918
0.9716,3.852
0.9718,3.884
0.9720,3.842
0.9722,3.892
0.9724,3.896
0.9726,3.86
0.9728,3.884
0.9730,3.862
0.9732,3.876
0.9734,3.9
0.9736,3.83
0.9738,3.86
0.9740,3.874
0.9742,3.878
0.9744,3.846
0.9746,3.89
0.9748,3.864
0.9750,3.854
0.9752,3.852
0.9754,3.868
0.9756,3.886
0.9758,3.82
0.9760,3.802
0.9762,3.942
0.9764,3.864
0.9766,3.852
0.9768,3.8
0.9770,3.89
0.9772,3.846
0.9774,3.864
0.9776,3.892
0.9778,3.852
0.9780,3.818
0.9782,3.854
0.9784,3.86
0.9786,3.856
0.9788,3.864
0.9790,3.898
0.9792,3.87
0.9794,3.868
0.9796,3.838
0.9798,3.904
0.9800,3.86
0.9802,3.864
0.9804,3.862
0.9806,3.852
0.9808,3.86
0.9810,3.87
0.9812,3.874
0.9814,3.874
0.9816,3.854
0.9818,3.868
0.9820,3.874
0.9822,3.852
0.9824,3.846
0.9826,3.89
0.9828,3.892
0.9830,3.896
0.9832,3.908
0.9834,3.882
0.9836,3.868
0.9838,3.818
0.9840,3.908
0.9842,3.878
0.9844,3.912
0.9846,3.914
0.9848,3.928
0.9850,3.772
0.9852,3.868
0.9854,3.886
0.9856,3.944
0.9858,3.886
0.9860,3.876
0.9862,3.86
0.9864,3.934
0.9866,3.856
0.9868,3.862
0.9870,3.908
0.9872,3.868
0.9874,3.886
0.9876,3.878
0.9878,3.852
0.9880,3.87
0.9882,3.922
0.9884,3.874
0.9886,3.89
0.9888,3.876
0.9890,3.82
0.9892,3.892
0.9894,3.884
0.9896,3.82
0.9898,3.908
0.9900,3.874
0.9902,3.886
0.9904,3.84
0.9906,3.87
0.9908,3.864
0.9910,3.842
0.9912,3.874
0.9914,3.886
0.9916,3.832
0.9918,3.852
0.9920,3.886
0.9922,3.882
0.9924,3.834
0.9926,3.824
0.9928,3.86
0.9930,3.896
0.9932,3.846
0.9934,3.862
0.9936,3.856
0.9938,3.838
0.9940,3.896
0.9942,3.852
0.9944,3.876
0.9946,3.874
0.9948,3.852
0.9950,3.84
0.9952,3.856
0.9954,3.864
0.9956,3.86
0.9958,3.87
0.9960,3.84
0.9962,3.852
0.9964,3.874
0.9966,3.868
0.9968,3.874
0.9970,3.876
0.9972,3.856
0.9974,3.878
0.9976,3.842
0.9978,3.854
0.9980,3.856
0.9982,3.94
0.9984,3.81
0.9986,3.882
0.9988,3.862
0.9990,3.908
0.9992,3.908
0.9994,3.8
0.9996,3.89
0.9998,3.878
1.0000,3.904
1.0002,3.876
1.0004,3.898
1.0006,3.864
1.0008,3.874
1.0010,3.862
1.0012,3.898
1.0014,3.892
1.0016,3.898
1.0018,3.868
1.0020,3.89
1.0022,3.862
1.0024,3.918
1.0026,3.862
1.0028,3.92
1.0030,3.862
1.0032,3.898
1.0034,3.842
1.0036,3.856
1.0038,3.874
1.0040,3.936
1.0042,3.892
1.0044,3.864
1.0046,3.884
1.0048,3.87
1.0050,3.868
1.0052,3.842
1.0054,3.852
1.0056,3.882
1.0058,3.922
1.0060,3.936
1.0062,3.834
1.0064,3.818
1.0066,3.926
1.0068,3.878
1.0070,3.856
1.0072,3.86
1.0074,3.89
1.0076,3.876
1.0078,3.818
1.0080,3.864
1.0082,3.84
1.0084,3.912
1.0086,3.83
1.0088,3.89
1.0090,3.838
1.0092,3.852
1.0094,3.878
1.0096,3.84
1.0098,3.83
1.0100,3.89
1.0102,3.854
1.0104,3.834
1.0106,3.874
1.0108,3.854
1.0110,3.848
1.0112,3.9
1.0114,3.87
1.0116,3.854
1.0118,3.854
1.0120,3.882
1.0122,3.82
1.0124,3.914
1.0126,3.802
1.0128,3.842
1.0130,3.914
1.0132,3.846
1.0134,3.906
1.0136,3.87
1.0138,3.874
1.0140,3.838
1.0142,3.826
1.0144,3.878
1.0146,3.892
1.0148,3.868
1.0150,3.898
1.0152,3.862
1.0154,3.87
1.0156,3.854
1.0158,3.892
1.0160,3.89
1.0162,3.874
1.0164,3.886
1.0166,3.84
1.0168,3.908
1.0170,3.892
1.0172,3.944
1.0174,3.874
1.0176,3.78
1.0178,3.878
1.0180,3.914
1.0182,3.942
1.0184,3.884
1.0186,3.818
1.0188,3.89
1.0190,3.892
1.0192,3.928
1.0194,3.834
1.0196,3.912
1.0198,3.928
1.0200,3.878
1.0202,3.856
1.0204,3.878
1.0206,3.892
1.0208,3.908
1.0210,3.842
1.0212,3.862
1.0214,3.874
1.0216,3.892
1.0218,3.896
1.0220,3.856
1.0222,3.89
1.0224,3.846
1.0226,3.87
1.0228,3.898
1.0230,3.86
1.0232,3.834
1.0234,3.922
1.0236,3.876
1.0238,3.84
1.0240,3.886
1.0242,3.864
1.0244,3.868
1.0246,3.862
1.0248,3.826
1.0250,3.884
1.0252,3.834
1.0254,3.906
1.0256,3.808
1.0258,3.874
1.0260,3.876
1.0262,3.892
1.0264,3.848
1.0266,3.86
1.0268,3.856
1.0270,3.808
1.0272,3.862
1.0274,3.906
1.0276,3.852
1.0278,3.83
1.0280,3.874
1.0282,3.838
1.0284,3.874
1.0286,3.874
1.0288,3.874
1.0290,3.834
1.0292,3.864
1.0294,3.84
1.0296,3.854
1.0298,3.86
1.0300,3.878
1.0302,3.86
1.0304,3.868
1.0306,3.874
1.0308,3.864
1.0310,3.874
1.0312,3.914
1.0314,3.862
1.0316,3.876
1.0318,3.804
1.0320,3.862
1.0322,3.922
1.0324,3.94
1.0326,3.81
1.0328,3.876
1.0330,3.834
1.0332,3.922
1.0334,3.886
1.0336,3.906
1.0338,3.842
1.0340,3.918
1.0342,3.906
1.0344,3.862
1.0346,3.854
1.0348,3.906
1.0350,3.904
1.0352,3.874
1.0354,3.852
1.0356,3.854
1.0358,3.944
1.0360,3.854
1.0362,3.922
1.0364,3.826
1.0366,3.918
1.0368,3.9
1.0370,3.868
1.0372,3.876
1.0374,3.856
1.0376,3.864
1.0378,3.912
1.0380,3.896
1.0382,3.868
1.0384,3.9
1.0386,3.908
1.0388,3.842
1.0390,3.842
1.0392,3.862
1.0394,3.874
1.0396,3.898
1.0398,3.926
1.0400,3.874
1.0402,3.804
1.0404,3.882
1.0406,3.864
1.0408,3.86
1.0410,3.896
1.0412,3.812
1.0414,3.884
1.0416,3.854
1.0418,3.838
1.0420,3.882
1.0422,3.874
1.0424,3.854
1.0426,3.802
1.0428,3.882
1.0430,3.904
1.0432,3.848
1.0434,3.826
1.0436,3.826
1.0438,3.892
1.0440,3.92
1.0442,3.868
1.0444,3.834
1.0446,3.868
1.0448,3.834
1.0450,3.83
1.0452,3.852
1.0454,3.856
1.0456,3.87
1.0458,3.848
1.0460,3.884
1.0462,3.834
1.0464,3.874
1.0466,3.856
1.0468,3.904
1.0470,3.84
1.0472,3.882
1.0474,3.84
1.0476,3.9
1.0478,3.862
1.0480,3.868
1.0482,3.852
1.0484,3.856
1.0486,3.864
1.0488,3.89
1.0490,3.876
1.0492,3.852
1.0494,3.868
1.0496,3.862
1.0498,3.912
1.0500,3.892
1.0502,3.906
1.0504,3.876
1.0506,3.824
1.0508,3.882
1.0510,3.832
1.0512,3.928
1.0514,3.882
1.0516,3.934
1.0518,3.862
1.0520,3.892
1.0522,3.878
1.0524,3.898
1.0526,3.862
1.0528,3.868
1.0530,3.89
1.0532,3.908
1.0534,3.862
1.0536,3.892
1.0538,3.908
1.0540,3.842
1.0542,3.864
1.0544,3.868
1.0546,3.886
1.0548,3.892
1.0550,3.886
1.0552,3.87
1.0554,3.848
1.0556,3.906
1.0558,3.878
1.0560,3.86
1.0562,3.854
1.0564,3.868
1.0566,3.906
1.0568,3.95
1.0570,3.794
1.0572,3.862
1.0574,3.856
1.0576,3.86
1.0578,3.87
1.0580,3.834
1.0582,3.914
1.0584,3.824
1.0586,3.906
1.0588,3.854
1.0590,3.832
1.0592,3.842
1.0594,3.852
1.0596,3.884
1.0598,3.842
1.0600,3.84
1.0602,3.86
1.0604,3.852
1.0606,3.886
1.0608,3.826
1.0610,3.87
1.0612,3.854
1.0614,3.826
1.0616,3.848
1.0618,3.87
1.0620,3.884
1.0622,3.86
1.0624,3.864
1.0626,3.868
1.0628,3.908
1.0630,3.838
1.0632,3.808
1.0634,3.882
1.0636,3.92
1.0638,3.81
1.0640,3.852
1.0642,3.82
1.0644,3.9
1.0646,3.912
1.0648,3.862
1.0650,3.802
1.0652,3.876
1.0654,3.882
1.0656,3.914
1.0658,3.926
1.0660,3.832
1.0662,3.838
1.0664,3.912
1.0666,3.856
1.0668,3.896
1.0670,3.912
1.0672,3.874
1.0674,3.81
1.0676,3.942
1.0678,3.92
